# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-02-13 15:29:11 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05536290 LITTLE CALUMET RIVER AT SOUTH HOLLAND, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05536290
#            TS   parameter     Description
#         50423       00065     Gage height, feet
#         50424       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	50423_00065	50423_00065_cd	50424_00060	50424_00060_cd
USGS	05536290	2017-10-01 07:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 08:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 08:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 08:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 08:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 09:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 09:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 09:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 09:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 10:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 10:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 10:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 10:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 11:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 11:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 11:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 11:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 12:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 12:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 12:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 12:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 13:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 13:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 13:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 13:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 14:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 14:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 14:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 14:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 15:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 15:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-01 15:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 15:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 16:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 16:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 16:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 16:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 17:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 17:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 17:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 17:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-01 18:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-01 18:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-01 18:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-01 18:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-01 19:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-01 19:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-01 19:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-01 19:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-01 20:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-01 20:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-01 20:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-01 20:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-01 21:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-01 21:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-01 21:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-01 21:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-01 22:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-01 22:15	CST	4.93	A	26.1	A
USGS	05536290	2017-10-01 22:30	CST	4.93	A	26.1	A
USGS	05536290	2017-10-01 22:45	CST	4.93	A	26.1	A
USGS	05536290	2017-10-01 23:00	CST	4.93	A	26.1	A
USGS	05536290	2017-10-01 23:15	CST	4.93	A	26.1	A
USGS	05536290	2017-10-01 23:30	CST	4.93	A	26.1	A
USGS	05536290	2017-10-01 23:45	CST	4.92	A	25.4	A
USGS	05536290	2017-10-02 00:00	CST	4.92	A	25.4	A
USGS	05536290	2017-10-02 00:15	CST	4.92	A	25.4	A
USGS	05536290	2017-10-02 00:30	CST	4.92	A	25.4	A
USGS	05536290	2017-10-02 00:45	CST	4.92	A	25.4	A
USGS	05536290	2017-10-02 01:00	CST	4.93	A	26.1	A
USGS	05536290	2017-10-02 01:15	CST	4.92	A	25.4	A
USGS	05536290	2017-10-02 01:30	CST	4.92	A	25.4	A
USGS	05536290	2017-10-02 01:45	CST	4.93	A	26.1	A
USGS	05536290	2017-10-02 02:00	CST	4.93	A	26.1	A
USGS	05536290	2017-10-02 02:15	CST	4.93	A	26.1	A
USGS	05536290	2017-10-02 02:30	CST	4.93	A	26.1	A
USGS	05536290	2017-10-02 02:45	CST	4.93	A	26.1	A
USGS	05536290	2017-10-02 03:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-02 03:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-02 03:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-02 03:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-02 04:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-02 04:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-02 04:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 04:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 05:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 05:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 05:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 05:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 06:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 06:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 06:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 06:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 07:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 07:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 07:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 07:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 08:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 08:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 08:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 08:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 09:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 09:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 09:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 09:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 10:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 10:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 10:30	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 10:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 11:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 11:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 11:30	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 11:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 12:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 12:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 12:30	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 12:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 13:00	CST	5.00	A	31.3	A
USGS	05536290	2017-10-02 13:15	CST	5.00	A	31.3	A
USGS	05536290	2017-10-02 13:30	CST	5.00	A	31.3	A
USGS	05536290	2017-10-02 13:45	CST	5.00	A	31.3	A
USGS	05536290	2017-10-02 14:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 14:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 14:30	CST	5.00	A	31.3	A
USGS	05536290	2017-10-02 14:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 15:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 15:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 15:30	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 15:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 16:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 16:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 16:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 16:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 17:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-02 17:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 17:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 17:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 18:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 18:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-02 18:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 18:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 19:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 19:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-02 19:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 19:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 20:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 20:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 20:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 20:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-02 21:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 21:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 21:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 21:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 22:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 22:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-02 22:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 22:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-02 23:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 23:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-02 23:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-02 23:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 00:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 00:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 00:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 00:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 01:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 01:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 01:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 01:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 02:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 02:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 02:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 02:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 03:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 03:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 03:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 03:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 04:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 04:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 04:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 04:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 05:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 05:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 05:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 05:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 06:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 06:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 06:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 06:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 07:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 07:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 07:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 07:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 08:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 08:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 08:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 08:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 09:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 09:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 09:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 09:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 10:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 10:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 10:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 10:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 11:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 11:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 11:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 11:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 12:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 12:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 12:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 12:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 13:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 13:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 13:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 13:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 14:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 14:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 14:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 14:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-03 15:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 15:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 15:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 15:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 16:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 16:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 16:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 16:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-03 17:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 17:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 17:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-03 17:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 18:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 18:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 18:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 18:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 19:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-03 19:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 19:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 19:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 20:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 20:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 20:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-03 20:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 21:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 21:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 21:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 21:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 22:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 22:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 22:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 22:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 23:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 23:15	CST	4.93	A	26.1	A
USGS	05536290	2017-10-03 23:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-03 23:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 00:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 00:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 00:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 00:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 01:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 01:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 01:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 01:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 02:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 02:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 02:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 02:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 03:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 03:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 03:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 03:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 04:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 04:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 04:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 04:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 05:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 05:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 05:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 05:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 06:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 06:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 06:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 06:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 07:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 07:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 07:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 07:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 08:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 08:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 08:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 08:45	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 09:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 09:15	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 09:30	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 09:45	CST	4.93	A	26.1	A
USGS	05536290	2017-10-04 10:00	CST	4.94	A	26.9	A
USGS	05536290	2017-10-04 10:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 10:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 10:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 11:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-04 11:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 11:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 11:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 12:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 12:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 12:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 12:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 13:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 13:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 13:30	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 13:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 14:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 14:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 14:30	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 14:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 15:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 15:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 15:30	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 15:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 16:00	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 16:15	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 16:30	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 16:45	CST	4.99	A	30.5	A
USGS	05536290	2017-10-04 17:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 17:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 17:30	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 17:45	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 18:00	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 18:15	CST	4.98	A	29.8	A
USGS	05536290	2017-10-04 18:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-04 18:45	CST	4.97	A	29.0	A
USGS	05536290	2017-10-04 19:00	CST	4.97	A	29.0	A
USGS	05536290	2017-10-04 19:15	CST	4.97	A	29.0	A
USGS	05536290	2017-10-04 19:30	CST	4.97	A	29.0	A
USGS	05536290	2017-10-04 19:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 20:00	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 20:15	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 20:30	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 20:45	CST	4.96	A	28.3	A
USGS	05536290	2017-10-04 21:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 21:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 21:30	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 21:45	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 22:00	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 22:15	CST	4.95	A	27.6	A
USGS	05536290	2017-10-04 22:30	CST	4.95	A	27.6	A
